Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated,Trial start date,Trial completion date
NCT03812289,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treatment (SBRT),22.22222222222222,22.22222222222222,,2025-03-07,2019-02-07,2024-01-11
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 1A,100.0,42.30769230769231,,2023-11-18,2018-11-01,2022-06-13
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 1B,100.0,50.0,,2023-11-18,2018-11-01,2022-06-13
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 2A,100.0,62.5,,2023-11-18,2018-11-01,2022-06-13
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 3A,91.30434782608695,52.17391304347826,,2023-11-18,2018-11-01,2022-06-13
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 4A,95.83333333333334,37.5,,2023-11-18,2018-11-01,2022-06-13
NCT03684811,"Cohort 1a and 1b: Glioma (Advanced Gliomas and Glioblastoma Multiforme); Cohort 2a and 2b: Hepatobiliary Tumors (Hepatocellular Carcinoma, Bile Duct Carcinoma, Intrahepatic Cholangiocarcinoma, Other Hepatobiliary Carcinomas); Cohort 3a and 3b: Chondrosarcoma; Cohort 4a and 4b: Intrahepatic Cholangiocarcinoma; Cohort 5a: Other Non-Central Nervous System Solid Tumors With IDH1 Mutations; Glioblastoma; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Cholangiocarcinoma",Cohort 5A,100.0,16.666666666666664,,2023-11-18,2018-11-01,2022-06-13
NCT01035229,"Carcinoma; Carcinoma; Carcinoma, Hepatocellular",Everolimus + Best Supportive Care (BSC),95.01385041551247,47.368421052631575,,2016-09-22,2010-04,2013-10
NCT01035229,"Carcinoma; Carcinoma; Carcinoma, Hepatocellular",Placebo + Best Supportive Care,80.76923076923077,35.16483516483517,,2016-09-22,2010-04,2013-10
NCT01253148,Cholangiocarcinoma; Cholangiocarcinoma,Arterial Injection of 90-Y Microspheres,100.0,44.0,,2017-03-22,2011-01,2015-08
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Mild Hepatic Impairment),25.0,0.0,,2025-01-09,2020-12-18,2021-12-30
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Moderate Hepatic Impairment),0.0,0.0,,2025-01-09,2020-12-18,2021-12-30
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Normal Hepatic Function),21.428571428571427,0.0,,2025-01-09,2020-12-18,2021-12-30
NCT06190691,Healthy; Hepatic Insufficiency; Hepatic Insufficiency,Pirtobrutinib (Severe Hepatic Impairment),16.666666666666664,0.0,,2025-01-09,2020-12-18,2021-12-30
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - CRPC 100mg (Castration-Resistant Prostate Cancer),100.0,56.98924731182796,,2024-04-25,2009-09,2014-06
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - CRPC 39.4mg (Castration-Resistant Prostate Cancer),98.0392156862745,58.82352941176471,,2024-04-25,2009-09,2014-06
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",NRE Cohort - Ovarian 100mg,98.33333333333333,56.666666666666664,,2024-04-25,2009-09,2014-06
NCT00940225,"Solid Tumors; Cancer; Neoplasms; Breast Neoplasms; Melanoma; Carcinoma, Hepatocellular; Small Cell Lung Carcinoma; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Pancreatic Neoplasms; Prostatic Neoplasms",RDT All Cohorts,99.61977186311786,42.39543726235742,,2024-04-25,2009-09,2014-06
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Induction XELOX (Arm A),100.0,0.0,,2025-02-25,2010-01,2015-12
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Posoperative XELOX (Arm B),100.0,0.0,,2025-02-25,2010-01,2015-12
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Postoperative XELOX (Arm A),100.0,0.0,,2025-02-25,2010-01,2015-12
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Preoperative Chemoradiotherapy With XELOX (Arm A),100.0,0.0,,2025-02-25,2010-01,2015-12
NCT01643070,Rectal Cancer; Liver Metastases; Rectal Neoplasms,During Preoperative Chemoradiotherapy With XELOX (Arm B),100.0,0.0,,2025-02-25,2010-01,2015-12
NCT04195438,Liver Cancer; Liver Neoplasms,Intervention Arm,0.0,0.0,,2024-06-21,2014-05-07,2024-03-26
NCT02649868,Hepatic Cancer; Liver Neoplasms; Hepatocellular Cancer; Liver Cancer; Liver Neoplasms,Hepatic Tumors Bead Embolization,100.0,35.294117647058826,,2024-07-11,2016-01-12,2020-07-23
NCT00605150,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",TheraSphere Treatment for Patients With Unresectable HCC,0.0,0.0,,2022-04-22,2008-01,2012-07
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part A - 2000 mg Emibetuzumab,100.0,66.66666666666666,,2020-12-19,2014-03-07,2018-01-24
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part A - 750 mg Emibetuzumab,100.0,66.66666666666666,,2020-12-19,2014-03-07,2018-01-24
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - Gastric,93.75,25.0,,2020-12-19,2014-03-07,2018-01-24
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - HCC,100.0,42.22222222222222,,2020-12-19,2014-03-07,2018-01-24
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - NSCLC,93.33333333333333,20.0,,2020-12-19,2014-03-07,2018-01-24
NCT02082210,"Advanced Cancer; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Cancer; Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Liver Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung",Part B - RCC,100.0,33.33333333333333,,2020-12-19,2014-03-07,2018-01-24
NCT00857805,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Proton Beam Radiotherapy,100.0,5.714285714285714,,2024-05-31,2009-01-07,2021-07-07
NCT00857805,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Transarterial Chemoembolization,100.0,20.51282051282051,,2024-05-31,2009-01-07,2021-07-07
NCT01516710,Secondary Malignant Neoplasm of Liver; Colorectal Neoplasms; Colorectal Neoplasms,Laparoscopic Liver Resection,3.007518796992481,3.007518796992481,,2024-05-10,2012-01,2025-12
NCT01516710,Secondary Malignant Neoplasm of Liver; Colorectal Neoplasms; Colorectal Neoplasms,Open Liver Resection,6.802721088435375,6.802721088435375,,2024-05-10,2012-01,2025-12
NCT00440310,"Liver Metastases; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Liver Neoplasms",Chemotherapy Alone,89.22413793103449,22.413793103448278,,2015-08-25,2007-02,2011-10
NCT00440310,"Liver Metastases; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Colorectal Neoplasms; Neoplasm Metastasis; Neoplasm Recurrence, Local; Liver Neoplasms",Litx + Chemotherapy,90.54054054054053,29.72972972972973,,2015-08-25,2007-02,2011-10
NCT01528878,"Liver Neoplasms; Colonic Neoplasms; Metastatic Cancer to Liver; Liver Neoplasms; Colonic Neoplasms; Carcinoma, Hepatocellular",Single Arm Patients With HCC or Liver Metastases,90.0,3.3333333333333335,,2018-07-26,2009-04,2016-01-28
NCT00628498,Hepatic Veno-Occlusive Disease; Hepatic Veno-Occlusive Disease,Defibrotide,51.81975736568457,51.81975736568457,,2017-11-30,2007-12,2016-09
NCT02500147,Polycystic Ovary Syndrome; Non-Alcoholic Fatty Liver Disease; Metabolic Syndrome; Polycystic Ovary Syndrome; Non-alcoholic Fatty Liver Disease; Metabolic Syndrome; Hirsutism; Acne Vulgaris; Amenorrhea; Dyslipidemias,Metformin,0.0,0.0,,2025-07-02,2011-09-08,2021-03-03
NCT02500147,Polycystic Ovary Syndrome; Non-Alcoholic Fatty Liver Disease; Metabolic Syndrome; Polycystic Ovary Syndrome; Non-alcoholic Fatty Liver Disease; Metabolic Syndrome; Hirsutism; Acne Vulgaris; Amenorrhea; Dyslipidemias,Placebo,0.0,0.0,,2025-07-02,2011-09-08,2021-03-03
NCT00107536,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm I,100.0,0.0,,2015-04-29,2005-10,2009-05
NCT00926536,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",C-arm CT + DSA as Needed,0.0,0.0,,2016-04-04,2009-04,2010-03
NCT00926536,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",DSA Only,2.4390243902439024,2.4390243902439024,,2016-04-04,2009-04,2010-03
NCT02031536,"Gastrinoma; Glucagonoma; Insulinoma; Liver Metastases; Pancreatic Polypeptide Tumor; Recurrent Islet Cell Carcinoma; Somatostatinoma; Gastrinoma; Glucagonoma; Insulinoma; Carcinoma, Islet Cell; Somatostatinoma",Arm A (Everolimus),50.0,50.0,,2023-06-29,2014-04-10,2017-07-19
NCT02392637,Stage III Intrahepatic Cholangiocarcinoma AJCC v7; Stage IIIA Gallbladder Cancer AJCC v7; Stage IIIB Gallbladder Cancer AJCC v7; Stage IVA Gallbladder Cancer AJCC v7; Stage IVA Intrahepatic Cholangiocarcinoma AJCC v7; Stage IVB Gallbladder Cancer AJCC v7; Stage IVB Intrahepatic Cholangiocarcinoma AJCC v7; Unresectable Extrahepatic Bile Duct Carcinoma; Unresectable Gallbladder Carcinoma; Cholangiocarcinoma; Gallbladder Neoplasms,High Dose,25.0,15.625,,2022-02-02,2015-04-02,2020-08-13
NCT02392637,Stage III Intrahepatic Cholangiocarcinoma AJCC v7; Stage IIIA Gallbladder Cancer AJCC v7; Stage IIIB Gallbladder Cancer AJCC v7; Stage IVA Gallbladder Cancer AJCC v7; Stage IVA Intrahepatic Cholangiocarcinoma AJCC v7; Stage IVB Gallbladder Cancer AJCC v7; Stage IVB Intrahepatic Cholangiocarcinoma AJCC v7; Unresectable Extrahepatic Bile Duct Carcinoma; Unresectable Gallbladder Carcinoma; Cholangiocarcinoma; Gallbladder Neoplasms,Low Dose,32.142857142857146,3.571428571428571,,2022-02-02,2015-04-02,2020-08-13
NCT00044512,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Sorafenib 400 mg b.i.d.,91.97080291970804,56.20437956204379,,2014-04-16,2002-08,2008-02
NCT02754856,Metastatic Carcinoma in the Liver; Resectable Mass; Stage IV Colorectal Cancer AJCC v7; Stage IVA Colorectal Cancer AJCC v7; Stage IVB Colorectal Cancer AJCC v7; Colorectal Neoplasms,Durvalumab/Tremelimumab,100.0,0.0,,2024-10-09,2016-08-29,2023-01-30
NCT03397342,"Carcinoma Liver; Carcinoma, Pancreatic; Carcinoma, Hepatocellular; Pancreatic Neoplasms",Standard Breath Hold (4D-MRI Without CPAP),0.0,0.0,,2024-01-18,2018-04-24,2022-03-01
NCT02364557,Anatomic Stage IV Breast Cancer American Joint Committee on Cancer (AJCC) v8; Metastatic Breast Carcinoma; Metastatic Malignant Neoplasm in the Bone; Metastatic Malignant Neoplasm in the Liver; Metastatic Malignant Neoplasm in the Lung; Metastatic Malignant Neoplasm in the Lymph Nodes; Metastatic Malignant Neoplasm in the Spine; Prognostic Stage IV Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Breast Neoplasms; Lymphatic Metastasis,Standard of Care (Arm 1),88.70967741935483,8.064516129032258,,2025-10-15,2014-12-24,2025-09-04
NCT02364557,Anatomic Stage IV Breast Cancer American Joint Committee on Cancer (AJCC) v8; Metastatic Breast Carcinoma; Metastatic Malignant Neoplasm in the Bone; Metastatic Malignant Neoplasm in the Liver; Metastatic Malignant Neoplasm in the Lung; Metastatic Malignant Neoplasm in the Lymph Nodes; Metastatic Malignant Neoplasm in the Spine; Prognostic Stage IV Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Breast Neoplasms; Lymphatic Metastasis,Standard of Care + Ablation (Arm 2),87.71929824561403,3.508771929824561,,2025-10-15,2014-12-24,2025-09-04
NCT00397540,"Carcinoma, Hepatocellular; Chronic Hepatitis B; Carcinoma, Hepatocellular; Hepatitis B, Chronic; Recurrence",Percutaneous Ethanol Injection Therapy,0.0,0.0,,2019-03-18,2004-10,2011-05
NCT00397540,"Carcinoma, Hepatocellular; Chronic Hepatitis B; Carcinoma, Hepatocellular; Hepatitis B, Chronic; Recurrence",RFTA,0.0,0.0,,2019-03-18,2004-10,2011-05
NCT03394924,"Primary Biliary Cholangitis; Liver Cirrhosis, Biliary",EDP-305 1 mg,74.19354838709677,3.225806451612903,,2021-05-18,2017-12-27,2020-01-16
NCT03394924,"Primary Biliary Cholangitis; Liver Cirrhosis, Biliary",EDP-305 2.5 mg,85.71428571428571,7.142857142857142,,2021-05-18,2017-12-27,2020-01-16
NCT03394924,"Primary Biliary Cholangitis; Liver Cirrhosis, Biliary",Placebo,88.88888888888889,0.0,,2021-05-18,2017-12-27,2020-01-16
NCT05706623,Hepatic Impairment,Moderate Hepatic Impairment Group,,,0.0,2025-07-10,2023-01-30,2023-04-04
NCT05706623,Hepatic Impairment,Normal Hepatic Function Group,,,0.0,2025-07-10,2023-01-30,2023-04-04
NCT01259024,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Doxorubicin-eluting LC Bead,100.0,0.0,,2018-05-15,2011-12,2012-04
NCT00287222,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Bevacizumab and Erlotinib,52.38095238095239,52.38095238095239,,2011-07-15,2006-02,2010-09
NCT01264705,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms; Fibrosis; Gastrointestinal Neoplasms; Hepatitis; Neoplasms",Cohort 1,0.0,0.0,,2020-11-12,2011-01,2018-04
NCT01264705,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms; Fibrosis; Gastrointestinal Neoplasms; Hepatitis; Neoplasms",Cohort 2,0.0,0.0,,2020-11-12,2011-01,2018-04
NCT01264705,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms; Fibrosis; Gastrointestinal Neoplasms; Hepatitis; Neoplasms",Cohort 3,29.268292682926827,0.0,,2020-11-12,2011-01,2018-04
NCT03638141,"Intermediate Stage of Hepatocellular Carcinoma; Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Diabetes Mellitus, Insulin-Dependent, 12",Durvalumab in Combination With Tremelimumab,100.0,50.0,,2025-08-17,2019-10-02,2024-08-20
NCT04267575,"Recurrent Malignant Solid Neoplasm; Stage IV Breast Cancer; Stage IV Prostate Cancer; Stage IV Pancreatic Cancer; Stage IV Non-small Cell Lung Cancer; Stage IV Ovarian Cancer; Stage IV Fallopian Tube Cancer; Stage IV Colon Cancer; Stage IV Colorectal Cancer; Stage IV Liver Cancer; Stage IV Renal Cell Cancer; Stage IV Rectal Cancer; Stage IV Lung Cancer; Stage IV Small Intestinal Cancer; Stage IV Gastric Cancer; Stage IV Bladder Cancer; Breast Neoplasms; Prostatic Neoplasms; Pancreatic Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Fallopian Tube Neoplasms; Colonic Neoplasms; Colorectal Neoplasms; Liver Neoplasms; Carcinoma, Renal Cell; Rectal Neoplasms; Lung Neoplasms; Stomach Neoplasms; Urinary Bladder Neoplasms",Primary Arm,0.0,0.0,,2021-08-09,2019-07-30,2023-04-14
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,1000 mg SAMe (S-adenosyl-L-methionine),25.925925925925924,0.0,,2016-02-19,2012-12,2014-09
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,1500 mg SAMe,14.814814814814813,0.0,,2016-02-19,2012-12,2014-09
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,2000 mg SAMe,29.166666666666668,0.0,,2016-02-19,2012-12,2014-09
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,No Treatment,7.142857142857142,3.571428571428571,,2016-02-19,2012-12,2014-09
NCT04235660,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Stereotactic Body Radiation Therapy,100.0,0.0,,2023-10-25,2020-07-22,2022-03-08
NCT04235660,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Yttrium-90 Radiation Segmentectomy,100.0,0.0,,2023-10-25,2020-07-22,2022-03-08
NCT04050462,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab Monotherapy,83.33333333333334,16.666666666666664,,2025-10-16,2019-09-12,2025-01-31
NCT04050462,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab/BMS-986253 Combination,100.0,42.857142857142854,,2025-10-16,2019-09-12,2025-01-31
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 2mg + Nivolumab,,,1.0,2021-05-11,2016-09-20,2020-03-27
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 3mg + Nivolumab,,,1.0,2021-05-11,2016-09-20,2020-03-27
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 4mg + Nivolumab,,,2.0,2021-05-11,2016-09-20,2020-03-27
NCT00105235,"Liver Disease; Liver Transplantation; Liver Diseases; Rejection, Psychology",Alemtuzumab,100.0,100.0,,2012-12-27,2005-06,2011-03
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",HR+/HER2- mBC Population,,35.2,,2021-08-12,2012-12-17,2020-08-13
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",Overall Safety Population (OSP),,38.8,,2021-08-12,2012-12-17,2020-08-13
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",TNBC Target Population,,30.6,,2021-08-12,2012-12-17,2020-08-13
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",mUC Population,,42.2,,2021-08-12,2012-12-17,2020-08-13
NCT01887171,Early Allograft Dysfunction; Ischemic Reperfusion Injury; Liver Transplantation; Hyperfibrinolysis,HTK Solution,90.9090909090909,90.9090909090909,,2017-02-23,2013-07,2014-07
NCT01887171,Early Allograft Dysfunction; Ischemic Reperfusion Injury; Liver Transplantation; Hyperfibrinolysis,Tacrolimus + HTK,66.66666666666666,66.66666666666666,,2017-02-23,2013-07,2014-07
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 1,100.0,75.0,,2026-01-21,2021-08-08,2040-08-26
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 2,100.0,66.66666666666666,,2026-01-21,2021-08-08,2040-08-26
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 3,100.0,66.66666666666666,,2026-01-21,2021-08-08,2040-08-26
NCT00335829,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular","Single Arm, Received Bevacizumab and TACE",100.0,23.076923076923077,,2021-08-13,2006-05,2011-02
